78714	hsqldb	hsqldb	1.8.0.4	7/3/2006 11:24:00	Other	HSQLDB License	https://repo1.maven.org/maven2/hsqldb/hsqldb/1.8.0.4/hsqldb-1.8.0.4.pom	mvn	 	
78714	hsqldb	hsqldb	1.8.0.5	9/20/2006 16:34:00	Other	HSQLDB License	https://repo1.maven.org/maven2/hsqldb/hsqldb/1.8.0.5/hsqldb-1.8.0.5.pom	mvn	 	
78714	hsqldb	hsqldb	1.8.0.7	10/2/2006 19:34:00	Other	HSQLDB License	https://repo1.maven.org/maven2/hsqldb/hsqldb/1.8.0.7/hsqldb-1.8.0.7.pom	mvn	 	based on BSD License (do not know which clause)
99173	org.postgresql	postgresql	9.4-1200-jdbc4	2/2/2015 19:07:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1200-jdbc4/postgresql-9.4-1200-jdbc4.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1200-jdbc41	2/2/2015 19:08:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1200-jdbc41/postgresql-9.4-1200-jdbc41.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1201-jdbc4	2/25/2015 16:14:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1201-jdbc4/postgresql-9.4-1201-jdbc4.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1201-jdbc41	2/25/2015 16:15:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1201-jdbc41/postgresql-9.4-1201-jdbc41.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1202-jdbc4	8/27/2015 13:45:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1202-jdbc4/postgresql-9.4-1202-jdbc4.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1202-jdbc41	8/27/2015 13:45:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1202-jdbc41/postgresql-9.4-1202-jdbc41.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1202-jdbc42	8/27/2015 14:07:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1202-jdbc42/postgresql-9.4-1202-jdbc42.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1203-jdbc4	9/17/2015 21:03:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1203-jdbc4/postgresql-9.4-1203-jdbc4.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1203-jdbc41	9/17/2015 21:05:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1203-jdbc41/postgresql-9.4-1203-jdbc41.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1203-jdbc42	9/17/2015 21:00:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1203-jdbc42/postgresql-9.4-1203-jdbc42.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1204-jdbc4	10/9/2015 17:28:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1204-jdbc4/postgresql-9.4-1204-jdbc4.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1204-jdbc41	10/9/2015 17:29:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1204-jdbc41/postgresql-9.4-1204-jdbc41.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1204-jdbc42	10/9/2015 17:27:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1204-jdbc42/postgresql-9.4-1204-jdbc42.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1205-jdbc4	11/3/2015 18:04:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1205-jdbc4/postgresql-9.4-1205-jdbc4.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1205-jdbc41	11/3/2015 18:05:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1205-jdbc41/postgresql-9.4-1205-jdbc41.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1205-jdbc42	11/3/2015 18:03:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1205-jdbc42/postgresql-9.4-1205-jdbc42.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1206-jdbc4	11/25/2015 20:05:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1206-jdbc4/postgresql-9.4-1206-jdbc4.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1206-jdbc41	11/25/2015 20:05:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1206-jdbc41/postgresql-9.4-1206-jdbc41.pom	mvn	 	
99173	org.postgresql	postgresql	9.4-1206-jdbc42	11/25/2015 20:04:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4-1206-jdbc42/postgresql-9.4-1206-jdbc42.pom	mvn	 	
99173	org.postgresql	postgresql	9.4.1207	12/22/2015 20:23:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4.1207/postgresql-9.4.1207.pom	mvn	 	
99173	org.postgresql	postgresql	9.4.1208	2/19/2016 20:31:00	Other	The PostgreSQL License	https://repo1.maven.org/maven2/org/postgresql/postgresql/9.4.1208/postgresql-9.4.1208.pom	mvn	 	
113687	redis.clients	jedis	1.3.0	10/5/2010 15:10:00	Other	Jedis License	https://repo1.maven.org/maven2/redis/clients/jedis/1.3.0/jedis-1.3.0.pom	mvn	 	
113687	redis.clients	jedis	1.3.1	10/18/2010 14:34:00	Other	Jedis License	https://repo1.maven.org/maven2/redis/clients/jedis/1.3.1/jedis-1.3.1.pom	mvn	 	
113687	redis.clients	jedis	1.4.0	11/16/2010 3:08:00	Other	Jedis License	https://repo1.maven.org/maven2/redis/clients/jedis/1.4.0/jedis-1.4.0.pom	mvn	 	
113687	redis.clients	jedis	1.5.0-RC1	11/27/2010 19:02:00	Other	Jedis License	https://repo1.maven.org/maven2/redis/clients/jedis/1.5.0-RC1/jedis-1.5.0-RC1.pom	mvn	 	
113687	redis.clients	jedis	1.5.0-RC2	12/2/2010 14:47:00	Other	Jedis License	https://repo1.maven.org/maven2/redis/clients/jedis/1.5.0-RC2/jedis-1.5.0-RC2.pom	mvn	 	
113687	redis.clients	jedis	1.5.0	12/10/2010 14:49:00	Other	Jedis License	https://repo1.maven.org/maven2/redis/clients/jedis/1.5.0/jedis-1.5.0.pom	mvn	 	
113687	redis.clients	jedis	1.5.1	12/20/2010 13:42:00	Other	Jedis License	https://repo1.maven.org/maven2/redis/clients/jedis/1.5.1/jedis-1.5.1.pom	mvn	 	
113687	redis.clients	jedis	1.5.2	2/4/2011 13:34:00	Other	Jedis License	https://repo1.maven.org/maven2/redis/clients/jedis/1.5.2/jedis-1.5.2.pom	mvn	 	
113687	redis.clients	jedis	2.0.0	5/30/2011 17:39:00	Other	Jedis License	https://repo1.maven.org/maven2/redis/clients/jedis/2.0.0/jedis-2.0.0.pom	mvn	 	
113687	redis.clients	jedis	2.1.0	5/10/2012 15:34:00	Other	Jedis License	https://repo1.maven.org/maven2/redis/clients/jedis/2.1.0/jedis-2.1.0.pom	mvn	 	
303017	com.google.appengine	appengine	1.2.0	4/20/2009 22:36:00	Other	Google App Engine Terms of Service	https://repo1.maven.org/maven2/com/google/appengine/appengine/1.2.0/appengine-1.2.0.pom	mvn	 	GWT under Apache (see 290)
303017	com.google.appengine	appengine	1.2.1	6/3/2009 22:30:00	Other	Google App Engine Terms of Service	https://repo1.maven.org/maven2/com/google/appengine/appengine/1.2.1/appengine-1.2.1.pom	mvn	 	
303017	com.google.appengine	appengine	1.2.8	1/27/2010 23:48:00	Other	Google App Engine Terms of Service	https://repo1.maven.org/maven2/com/google/appengine/appengine/1.2.8/appengine-1.2.8.pom	mvn	 	
303017	com.google.appengine	appengine	1.3.0	1/28/2010 0:12:00	Other	Google App Engine Terms of Service	https://repo1.maven.org/maven2/com/google/appengine/appengine/1.3.0/appengine-1.3.0.pom	mvn	 	
303017	com.google.appengine	appengine	1.3.1	3/9/2010 22:55:00	Other	Google App Engine Terms of Service	https://repo1.maven.org/maven2/com/google/appengine/appengine/1.3.1/appengine-1.3.1.pom	mvn	 	
303017	com.google.appengine	appengine	1.3.6	9/1/2010 15:32:00	Other	Google App Engine Terms of Service	https://repo1.maven.org/maven2/com/google/appengine/appengine/1.3.6/appengine-1.3.6.pom	mvn	 	
303017	com.google.appengine	appengine	1.3.7	9/1/2010 14:56:00	Other	Google App Engine Terms of Service	https://repo1.maven.org/maven2/com/google/appengine/appengine/1.3.7/appengine-1.3.7.pom	mvn	 	
